,Engine Size(L),Cylinders,Fuel Consumption Comb (L/100 km),Fuel Consumption Comb (mpg),Fuel Type_D,Fuel Type_E,Fuel Type_N,Fuel Type_X,Fuel Type_Z
836,0.6140158104045588,0.20642873888631294,0.6387352447410416,-0.7468887614761863,0,0,0,1,0
601,-0.4848106982730888,-0.8769341163215539,-0.4133100805125624,0.21932936035112033,0,0,0,1,0
2184,-0.26504539653755943,-0.8769341163215539,-0.24362535063294882,-0.056732960170967274,1,0,0,0,0
4508,1.5663321179251866,1.2897915940941798,1.1138524884039596,-1.022951081998274,0,0,0,1,0
3158,1.5663321179251866,1.2897915940941798,0.9781047045002687,-1.022951081998274,0,0,0,1,0
4870,-0.4848106982730888,-0.8769341163215539,-1.0241751080791714,1.047516321917383,0,0,0,1,0
1582,0.24774030751200957,0.20642873888631294,-0.4133100805125624,0.21932936035112033,0,0,0,1,0
4825,0.24774030751200957,0.20642873888631294,-0.04000367477741267,-0.19476412043201108,0,0,0,0,1
3816,-0.4848106982730888,-0.8769341163215539,0.0957441091262783,-0.3327952806930549,0,0,0,1,0
3467,-0.851086201165638,-0.8769341163215539,-0.718742594295867,0.6334228411342517,0,0,0,0,1
1070,-0.11853519538053964,0.20642873888631294,-0.7866164862477127,0.6334228411342517,1,0,0,0,0
1775,1.1268015144541277,1.2897915940941798,1.24960027230765,-1.1609822422593177,0,0,0,0,1
5451,-1.2173617040581872,-0.8769341163215539,-0.6848056483199443,0.49539168087320795,0,0,0,1,0
1283,2.2256280231317755,1.2897915940941798,1.1138524884039596,-1.022951081998274,0,0,0,0,1
3889,-0.338300497116069,0.20642873888631294,-0.14181451270518106,-0.056732960170967274,0,0,0,1,0
4137,0.6140158104045588,1.2897915940941798,0.9781047045002687,-1.022951081998274,0,0,0,0,1
5392,0.10123010635498975,0.20642873888631294,1.2835372182835731,-1.1609822422593177,0,1,0,0,0
1836,-0.11853519538053964,0.20642873888631294,-0.24362535063294882,-0.056732960170967274,0,0,0,0,1
5244,-0.11853519538053964,0.20642873888631294,-0.3793731345366398,0.21932936035112033,0,0,0,0,1
1019,-0.11853519538053964,0.20642873888631294,-0.24362535063294882,-0.056732960170967274,0,0,0,0,1
4085,-0.851086201165638,-0.8769341163215539,-0.3793731345366398,0.21932936035112033,0,0,0,0,1
1326,-0.5580657988515988,-0.8769341163215539,-0.14181451270518106,-0.056732960170967274,0,0,0,1,0
4020,0.24774030751200957,0.20642873888631294,-0.04000367477741267,-0.19476412043201108,0,0,0,0,1
475,-0.851086201165638,-0.8769341163215539,-0.6508687023440217,0.49539168087320795,0,0,0,1,0
2810,-0.11853519538053964,0.20642873888631294,-0.34543618856071723,0.08129820009007653,0,0,0,0,1
5239,-0.851086201165638,-0.8769341163215539,-0.9223642701514031,0.9094851616563394,0,0,0,0,1
1651,-1.5836372069507365,-1.4186155439254873,-1.5332292977180122,2.1517656040057336,0,0,0,0,1
5267,0.9070362127185984,1.2897915940941798,0.9441677585243461,-1.022951081998274,0,0,0,0,1
4845,-0.11853519538053964,0.20642873888631294,0.4011766229095822,-0.6088576012151425,0,0,0,0,1
2528,-0.851086201165638,-0.8769341163215539,-0.8544903781995579,0.7714540013952955,0,0,0,0,1
5530,0.4675056092475389,0.20642873888631294,0.0618071631503551,-0.3327952806930549,0,0,0,1,0
3349,0.24774030751200957,0.20642873888631294,-0.07394062075333527,-0.19476412043201108,0,0,0,1,0
3282,-0.5580657988515988,-0.8769341163215539,-0.5151209184403308,0.35736052061216417,0,0,0,1,0
1373,-0.5580657988515988,-0.8769341163215539,-0.5490578644162534,0.35736052061216417,0,0,0,1,0
739,-0.9975964023226577,-0.8769341163215539,-1.3635445678383986,1.7376721232226022,0,0,0,1,0
4358,-0.851086201165638,-0.8769341163215539,-0.9223642701514031,0.9094851616563394,0,0,0,0,1
4219,-0.9975964023226577,-0.8769341163215539,-1.0241751080791714,1.047516321917383,0,0,0,1,0
867,0.6140158104045588,0.20642873888631294,1.0120416504761913,-1.022951081998274,0,0,0,1,0
2974,-0.5580657988515988,-0.8769341163215539,1.0799155424280364,-1.022951081998274,0,1,0,0,0
1140,0.8337811121400881,0.20642873888631294,0.29936578498181443,-0.4708264409540987,0,0,0,1,0
997,-0.851086201165638,-0.8769341163215539,-0.8884273241754804,0.9094851616563394,0,0,0,0,1
1337,0.24774030751200957,0.20642873888631294,-1.193859837958785,1.4616098027005147,0,0,0,0,1
541,-0.11853519538053964,0.20642873888631294,0.4351135688855054,-0.6088576012151425,0,0,0,0,1
1099,-0.851086201165638,-0.8769341163215539,-0.14181451270518106,-0.056732960170967274,0,0,0,0,1
1132,-0.5580657988515988,-0.8769341163215539,0.8084199746206552,-0.8849199217372301,0,1,0,0,0
5499,1.3465668161896571,1.2897915940941798,0.5708613527891958,-0.7468887614761863,0,0,0,0,1
3454,-1.2173617040581872,-1.4186155439254873,-0.8884273241754804,0.9094851616563394,0,0,0,0,1
2258,-0.851086201165638,-0.8769341163215539,-0.6508687023440217,0.49539168087320795,0,0,0,1,0
4579,1.3465668161896571,1.2897915940941798,0.4011766229095822,-0.6088576012151425,0,0,0,1,0
2962,-1.290616804636697,-0.8769341163215539,-1.295670675886553,1.5996409629615584,0,0,0,1,0
59,0.6140158104045588,1.2897915940941798,1.0799155424280364,-1.022951081998274,0,0,0,0,1
3666,-0.851086201165638,-0.8769341163215539,-0.5490578644162534,0.35736052061216417,0,0,0,1,0
1938,0.32099540809051946,0.20642873888631294,-0.3793731345366398,0.21932936035112033,0,0,0,1,0
3915,0.10123010635498975,0.20642873888631294,0.26542883900589187,-0.4708264409540987,0,0,0,1,0
5598,1.786097419660716,1.2897915940941798,0.7744830286447325,-0.8849199217372301,0,0,0,0,1
5282,-0.851086201165638,-0.8769341163215539,-0.6169317563680992,0.49539168087320795,0,0,0,0,1
2813,0.6140158104045588,1.2897915940941798,-0.10787756672925845,-0.19476412043201108,0,0,0,0,1
5194,-0.851086201165638,-0.8769341163215539,-0.20968840465702623,-0.056732960170967274,0,0,0,0,1
5606,-0.19179029595904953,0.20642873888631294,0.29936578498181443,-0.4708264409540987,0,0,0,0,1
1078,-0.11853519538053964,0.20642873888631294,0.3672396769336596,-0.6088576012151425,0,0,0,0,1
4283,-0.9975964023226577,-0.8769341163215539,-0.9563012161273262,0.9094851616563394,0,0,0,1,0
5019,-1.1441066034796774,-0.8769341163215539,-1.3635445678383986,1.7376721232226022,0,0,0,1,0
4559,-0.338300497116069,0.20642873888631294,-0.00606672880149008,-0.19476412043201108,0,0,0,1,0
4823,0.24774030751200957,0.20642873888631294,-0.6508687023440217,0.49539168087320795,0,0,0,1,0
2630,0.32099540809051946,0.20642873888631294,0.26542883900589187,-0.4708264409540987,0,0,0,0,1
3165,-0.5580657988515988,-0.8769341163215539,0.8762938665725003,-0.8849199217372301,0,1,0,0,0
940,-0.9975964023226577,-0.8769341163215539,-0.7866164862477127,0.6334228411342517,0,0,0,0,1
1080,0.32099540809051946,0.20642873888631294,0.4351135688855054,-0.6088576012151425,0,0,0,1,0
187,-0.5580657988515988,-0.8769341163215539,-0.34543618856071723,0.08129820009007653,0,0,0,1,0
4163,1.1268015144541277,1.2897915940941798,1.24960027230765,-1.1609822422593177,0,0,0,0,1
3745,-0.11853519538053964,0.20642873888631294,-0.5151209184403308,0.35736052061216417,0,0,0,0,1
2085,-1.290616804636697,-0.8769341163215539,-1.092049000031017,1.185547482178427,0,0,0,1,0
2249,1.3465668161896571,1.2897915940941798,1.0799155424280364,-1.022951081998274,0,0,0,0,1
3311,1.3465668161896571,1.2897915940941798,0.7744830286447325,-0.8849199217372301,0,0,0,0,1
5547,1.3465668161896571,1.2897915940941798,0.4011766229095822,-0.6088576012151425,0,0,0,0,1
2023,0.32099540809051946,0.20642873888631294,0.8084199746206552,-0.8849199217372301,0,0,0,1,0
3409,-0.11853519538053964,0.20642873888631294,0.33330273095773705,-0.4708264409540987,0,0,0,0,1
1492,1.7128423190822064,1.2897915940941798,0.7744830286447325,-0.8849199217372301,0,0,0,0,1
4352,-0.851086201165638,-0.8769341163215539,-0.6169317563680992,0.49539168087320795,0,0,0,1,0
226,-1.290616804636697,-0.8769341163215539,-0.8884273241754804,0.9094851616563394,0,0,0,1,0
1013,-0.851086201165638,-0.8769341163215539,-0.6508687023440217,0.49539168087320795,0,0,0,0,1
2583,-0.4848106982730888,-0.8769341163215539,-0.9563012161273262,0.9094851616563394,0,0,0,1,0
1929,0.32099540809051946,0.20642873888631294,-0.3793731345366398,0.21932936035112033,0,0,0,1,0
3895,0.10123010635498975,0.20642873888631294,-0.04000367477741267,-0.19476412043201108,0,0,0,1,0
5090,0.6140158104045588,1.2897915940941798,0.0618071631503551,-0.3327952806930549,0,0,0,0,1
1404,-0.5580657988515988,-0.8769341163215539,-0.20968840465702623,-0.056732960170967274,0,0,0,1,0
2179,-0.4848106982730888,-0.8769341163215539,-0.17575145868110364,-0.056732960170967274,0,0,0,1,0
697,-1.1441066034796774,-0.8769341163215539,-0.9223642701514031,0.9094851616563394,0,0,0,0,1
1124,2.2256280231317755,1.2897915940941798,0.23149189302996867,-0.4708264409540987,0,0,0,0,1
5630,0.24774030751200957,0.20642873888631294,-0.5490578644162534,0.35736052061216417,0,0,0,1,0
4168,0.6140158104045588,1.2897915940941798,0.0957441091262783,-0.3327952806930549,0,0,0,0,1
1778,1.1268015144541277,1.2897915940941798,1.521095840115032,-1.2990134025203615,0,0,0,0,1
2634,1.2000566150326373,1.2897915940941798,1.1138524884039596,-1.022951081998274,0,0,0,0,1
3634,1.0535464138756174,1.2897915940941798,1.0799155424280364,-1.022951081998274,0,0,0,1,0
1037,0.9070362127185984,1.2897915940941798,0.604798298765119,-0.7468887614761863,0,0,0,0,1
4722,-0.5580657988515988,-0.8769341163215539,-0.3114992425847946,0.08129820009007653,0,0,0,1,0
2256,-0.5580657988515988,-0.8769341163215539,0.027870217174432513,-0.3327952806930549,0,0,0,1,0
5603,-0.11853519538053964,0.20642873888631294,0.26542883900589187,-0.4708264409540987,0,0,0,0,1
313,0.3942505086690294,0.20642873888631294,0.4351135688855054,-0.6088576012151425,0,0,0,1,0
2649,-0.11853519538053964,0.20642873888631294,0.1636180010781235,-0.3327952806930549,0,0,0,0,1
2281,0.24774030751200957,0.20642873888631294,-0.24362535063294882,-0.056732960170967274,0,0,0,0,1
3316,-1.1441066034796774,-0.8769341163215539,-1.092049000031017,1.185547482178427,0,0,0,1,0
4008,-1.1441066034796774,-0.8769341163215539,-0.8205534322236353,0.7714540013952955,0,0,0,1,0
2547,-0.851086201165638,-0.8769341163215539,-0.9223642701514031,0.9094851616563394,0,0,0,1,0
1416,-0.11853519538053964,0.20642873888631294,0.4351135688855054,-0.6088576012151425,0,0,0,0,1
1036,-0.11853519538053964,0.20642873888631294,-0.24362535063294882,-0.056732960170967274,0,0,0,0,1
2159,0.24774030751200957,0.20642873888631294,1.2156633263317274,-1.1609822422593177,0,0,0,1,0
2984,0.8337811121400881,0.20642873888631294,0.29936578498181443,-0.4708264409540987,0,0,0,1,0
4710,-1.1441066034796774,-0.8769341163215539,-0.5490578644162534,0.35736052061216417,0,0,0,1,0
1754,-0.11853519538053964,0.20642873888631294,-0.00606672880149008,-0.19476412043201108,0,0,0,1,0
3968,1.5663321179251866,1.2897915940941798,0.5708613527891958,-0.7468887614761863,0,0,0,1,0
3574,1.8593525202392263,1.2897915940941798,1.2835372182835731,-1.1609822422593177,0,0,0,1,0
4367,-0.11853519538053964,0.20642873888631294,-0.4472470264884856,0.21932936035112033,0,0,0,0,1
3254,-0.11853519538053964,0.20642873888631294,0.0957441091262783,-0.3327952806930549,0,0,0,0,1
2520,-1.2173617040581872,-1.4186155439254873,-0.9223642701514031,0.9094851616563394,0,0,0,0,1
4087,0.24774030751200957,0.20642873888631294,0.0618071631503551,-0.3327952806930549,0,0,0,0,1
5027,-0.11853519538053964,0.20642873888631294,-0.10787756672925845,-0.19476412043201108,0,0,0,0,1
4244,-0.11853519538053964,0.20642873888631294,-0.20968840465702623,-0.056732960170967274,0,0,0,0,1
1506,1.1268015144541277,1.2897915940941798,0.5029874608373506,-0.6088576012151425,0,0,0,0,1
1923,-0.851086201165638,-0.8769341163215539,-0.4133100805125624,0.21932936035112033,0,0,0,0,1
448,1.3465668161896571,1.2897915940941798,0.604798298765119,-0.7468887614761863,0,0,0,0,1
3107,-0.6313208994301086,-0.8769341163215539,-0.04000367477741267,-0.19476412043201108,0,0,0,0,1
3211,-0.851086201165638,-0.8769341163215539,-1.0241751080791714,1.047516321917383,0,0,0,1,0
5634,-0.9975964023226577,-0.8769341163215539,-1.2617337299106306,1.5996409629615584,0,0,0,1,0
3259,-0.11853519538053964,0.20642873888631294,0.26542883900589187,-0.4708264409540987,0,0,0,0,1
361,0.32099540809051946,0.20642873888631294,0.6387352447410416,-0.7468887614761863,0,0,0,1,0
2183,-0.4848106982730888,-0.8769341163215539,0.0957441091262783,-0.3327952806930549,0,0,0,1,0
1134,-0.5580657988515988,-0.8769341163215539,-0.34543618856071723,0.08129820009007653,0,0,0,1,0
4519,-1.290616804636697,-0.8769341163215539,-0.6508687023440217,0.49539168087320795,0,0,0,1,0
2155,1.3465668161896571,1.2897915940941798,0.5708613527891958,-0.7468887614761863,0,0,0,1,0
1830,-0.851086201165638,-0.8769341163215539,-0.718742594295867,0.6334228411342517,0,0,0,0,1
1053,-0.11853519538053964,0.20642873888631294,0.26542883900589187,-0.4708264409540987,0,0,0,0,1
2460,-0.4848106982730888,-0.8769341163215539,-0.4133100805125624,0.21932936035112033,0,0,0,1,0
22,-0.851086201165638,-0.8769341163215539,-0.277562296608872,0.08129820009007653,0,0,0,0,1
2066,-0.5580657988515988,-0.8769341163215539,-0.6169317563680992,0.49539168087320795,0,0,0,1,0
1653,-0.851086201165638,-0.8769341163215539,-0.8884273241754804,0.9094851616563394,0,0,0,0,1
3286,-0.5580657988515988,-0.8769341163215539,-0.3114992425847946,0.08129820009007653,0,0,0,1,0
4091,-0.6313208994301086,-0.8769341163215539,0.1636180010781235,-0.3327952806930549,0,0,0,1,0
2743,-0.851086201165638,-0.8769341163215539,-0.9223642701514031,0.9094851616563394,0,0,0,1,0
3558,-0.851086201165638,-0.8769341163215539,-0.5490578644162534,0.35736052061216417,0,0,0,0,1
4608,1.3465668161896571,1.2897915940941798,0.7744830286447325,-0.8849199217372301,0,0,0,1,0
2468,-0.851086201165638,-0.8769341163215539,-0.6508687023440217,0.49539168087320795,0,0,0,0,1
2325,-0.851086201165638,-0.8769341163215539,-0.34543618856071723,0.08129820009007653,0,0,0,1,0
460,1.3465668161896571,1.2897915940941798,0.5369244068132732,-0.7468887614761863,0,0,0,0,1
1067,-0.851086201165638,-0.8769341163215539,-0.277562296608872,0.08129820009007653,0,0,0,0,1
87,0.9070362127185984,1.2897915940941798,0.4011766229095822,-0.6088576012151425,0,0,0,0,1
1430,0.24774030751200957,0.20642873888631294,-0.14181451270518106,-0.056732960170967274,0,0,0,0,1
3360,-0.11853519538053964,0.20642873888631294,0.0618071631503551,-0.3327952806930549,0,0,0,1,0
282,0.32099540809051946,0.20642873888631294,1.7586544619464908,-1.4370445627814052,0,1,0,0,0
2483,-0.11853519538053964,0.20642873888631294,-0.20968840465702623,-0.056732960170967274,0,0,0,0,1
462,1.3465668161896571,1.2897915940941798,0.8423569205965777,-0.8849199217372301,0,0,0,0,1
212,-1.290616804636697,-0.8769341163215539,-1.0241751080791714,1.047516321917383,0,0,0,1,0
2588,-1.1441066034796774,-0.8769341163215539,-1.1599228919828624,1.3235786424394709,0,0,0,1,0
5490,1.786097419660716,1.2897915940941798,1.4532219481631867,-1.2990134025203615,0,0,0,0,1
2907,-1.290616804636697,-0.8769341163215539,-0.7526795402717895,0.6334228411342517,0,0,0,1,0
2581,0.24774030751200957,0.20642873888631294,-0.10787756672925845,-0.19476412043201108,0,0,0,1,0
1368,-0.851086201165638,-0.8769341163215539,-0.6169317563680992,0.49539168087320795,0,0,0,1,0
234,-0.5580657988515988,-0.8769341163215539,-0.4133100805125624,0.21932936035112033,0,0,0,1,0
3523,-1.1441066034796774,-0.8769341163215539,-0.9563012161273262,0.9094851616563394,0,0,0,0,1
597,-0.4848106982730888,-0.8769341163215539,-1.1259859460069395,1.3235786424394709,0,0,0,1,0
5011,-0.9975964023226577,-0.8769341163215539,-1.092049000031017,1.185547482178427,0,0,0,1,0
2250,0.4675056092475389,0.20642873888631294,0.4011766229095822,-0.6088576012151425,0,0,0,0,1
4605,-0.6313208994301086,-0.8769341163215539,-0.4472470264884856,0.21932936035112033,0,0,0,1,0
2283,-0.4848106982730888,-0.8769341163215539,-0.7866164862477127,0.6334228411342517,0,0,0,1,0
662,2.2256280231317755,1.2897915940941798,1.5889697320668772,-1.2990134025203615,0,0,0,0,1
5628,-0.4848106982730888,-0.8769341163215539,-1.2277967839347077,1.4616098027005147,0,0,0,1,0
2285,1.786097419660716,1.2897915940941798,1.385348056211341,-1.1609822422593177,0,0,0,0,1
5350,-0.11853519538053964,0.20642873888631294,-0.5490578644162534,0.35736052061216417,1,0,0,0,0
4318,-0.9975964023226577,-0.8769341163215539,-0.8884273241754804,0.9094851616563394,0,0,0,0,1
4260,-0.4848106982730888,-0.8769341163215539,0.604798298765119,-0.7468887614761863,0,0,0,0,1
5176,-1.290616804636697,-0.8769341163215539,-1.3635445678383986,1.7376721232226022,0,0,0,1,0
3181,-1.2173617040581872,-0.8769341163215539,-1.431418459790244,2.01373444374469,0,0,0,1,0
2990,1.5663321179251866,1.2897915940941798,0.6726721907169642,-0.7468887614761863,0,0,0,1,0
5044,-0.11853519538053964,0.20642873888631294,-0.20968840465702623,-0.056732960170967274,0,0,0,0,1
779,-0.338300497116069,0.20642873888631294,-0.6169317563680992,0.49539168087320795,0,0,0,0,1
2544,-0.5580657988515988,-0.8769341163215539,-0.7526795402717895,0.6334228411342517,0,0,0,1,0
4210,-1.1441066034796774,-0.8769341163215539,-1.295670675886553,1.5996409629615584,0,0,0,1,0
4239,-0.4848106982730888,-0.8769341163215539,-0.00606672880149008,-0.19476412043201108,0,0,0,0,1
4145,-0.851086201165638,-0.8769341163215539,-0.6508687023440217,0.49539168087320795,0,0,0,0,1
4075,0.24774030751200957,0.20642873888631294,-0.04000367477741267,-0.19476412043201108,0,0,0,0,1
4662,-1.1441066034796774,-0.8769341163215539,-1.2277967839347077,1.4616098027005147,1,0,0,0,0
5481,-0.5580657988515988,-0.8769341163215539,-0.3114992425847946,0.08129820009007653,0,0,0,1,0
685,-1.1441066034796774,-0.8769341163215539,-0.9223642701514031,0.9094851616563394,0,0,0,0,1
4586,-0.11853519538053964,0.20642873888631294,-0.3793731345366398,0.21932936035112033,1,0,0,0,0
3494,-0.4848106982730888,-0.8769341163215539,-1.193859837958785,1.4616098027005147,0,0,0,1,0
4383,-0.11853519538053964,0.20642873888631294,-0.4472470264884856,0.21932936035112033,0,0,0,0,1
2837,-0.851086201165638,-0.8769341163215539,-0.8205534322236353,0.7714540013952955,0,0,0,0,1
3032,0.32099540809051946,0.20642873888631294,-0.00606672880149008,-0.19476412043201108,0,0,0,1,0
2171,-0.4848106982730888,-0.8769341163215539,-0.10787756672925845,-0.19476412043201108,0,0,0,1,0
3386,-0.4848106982730888,-0.8769341163215539,-1.1599228919828624,1.3235786424394709,0,0,0,1,0
1850,-0.11853519538053964,0.20642873888631294,-0.17575145868110364,-0.056732960170967274,0,0,0,0,1
487,-0.851086201165638,-0.8769341163215539,-0.6508687023440217,0.49539168087320795,0,0,0,1,0
1688,0.24774030751200957,0.20642873888631294,-0.8884273241754804,0.9094851616563394,0,0,0,1,0
2230,-0.9975964023226577,-0.8769341163215539,-1.1599228919828624,1.3235786424394709,0,0,0,1,0
5310,-0.338300497116069,-0.8769341163215539,-0.277562296608872,0.08129820009007653,0,0,0,0,1
2320,-0.5580657988515988,-0.8769341163215539,-0.17575145868110364,-0.056732960170967274,0,0,0,1,0
782,0.17448520693349964,0.20642873888631294,-0.20968840465702623,-0.056732960170967274,0,0,0,0,1
521,-0.5580657988515988,-0.8769341163215539,-0.00606672880149008,-0.19476412043201108,0,0,0,1,0
522,0.10123010635498975,0.20642873888631294,0.26542883900589187,-0.4708264409540987,0,0,0,1,0
3606,-0.851086201165638,-0.8769341163215539,-0.3793731345366398,0.21932936035112033,0,0,0,0,1
2939,-0.851086201165638,-0.8769341163215539,-0.3114992425847946,0.08129820009007653,0,0,0,0,1
4562,-0.4848106982730888,-0.8769341163215539,0.7066091366928867,-0.7468887614761863,0,1,0,0,0
2398,1.3465668161896571,1.2897915940941798,0.5029874608373506,-0.6088576012151425,0,0,0,0,1
2207,1.5663321179251866,1.2897915940941798,0.6726721907169642,-0.7468887614761863,0,0,0,1,0
4270,-0.4848106982730888,-0.8769341163215539,-1.2617337299106306,1.5996409629615584,0,0,0,1,0
